cctv_ID,Direction,RoadName,VideoStreamURL
C000107,NE,新北大道四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000107
C000106,NE,新北大道五段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000106
C000227,SE,建基路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000227
C000211,N,新五路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000211
C000210,NE,縣民大道一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000210
C000213,W,淡金路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000213
C000212,SE,新五路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000212
C000330,W,大同路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame26CCTV/C000330
C000219,S,柑園街一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000219
C000218,N,柑園街一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000218
C000339,SW,文化一路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame27CCTV/C000339
C000215,SE,民生路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000215
C000217,SW,中山路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000217
C000216,NW,龍埔路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000216
C000200,W,中山高架引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000200
C000321,E,安康路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame19CCTV/C000321
C000320,E,四川路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame18CCTV/C000320
C000202,E,成功路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000202
C000323,SW,祥和路,http://atis.ntpc.gov.tw/ATIS/ShowFrame21CCTV/C000323
C000201,W,重新路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000201
C000322,S,玫瑰路,http://atis.ntpc.gov.tw/ATIS/ShowFrame20CCTV/C000322
C000208,W,館前西路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000208
C000329,W,八德路,http://atis.ntpc.gov.tw/ATIS/ShowFrame25CCTV/C000329
C000207,S,思源路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000207
C000209,NE,中山路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000209
C000204,N,國中路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000204
C000325,NE,祥和路,http://atis.ntpc.gov.tw/ATIS/ShowFrame23CCTV/C000325
C000203,SW,重新路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000203
